XXXXXXXXXXX;;
Presidential Debate in Chicago;;
r;speaker;David McMillan
r;speaker;Steve Nielson
r;speaker;Ted Faturos
r;speaker;Clinton
r;speaker;Chris Krul
r;speaker;Ronald Lanham
r;speaker;Romney
r;speaker;Buzz Brockway
r;speaker;Huckabee
r;speaker;Weitz
r;speaker;Snowman cartoon character
r;speaker;UFO cartoon character
r;speaker;Tancredo
r;speaker;Dr. Hank Campbell
r;speaker;Paul
r;speaker;LeeAnn Anderson
r;speaker;(Unknown)
r;speaker;Emily
XXXXXXXXXXX;;
Democratic Candidates' Radio Debate in Des Monies, Iowa;;
"Senator Joe Biden (DE); Senator Hillary Clinton (NY); Senator Christoper Dodd (CT); Former Senator John Edwards (NC); Former Senator Mike Gravel (AK); Representative Dennis Kucinich (OH); and  Senator Barack Obama (IL)";;
d;speaker;CLINTON
d;speaker;DODD
d;speaker;EDWARDS
d;speaker;MODERATOR
d;speaker;BIDEN
d;speaker;KUCINICH
d;speaker;GRAVEL
d;speaker;OBAMA
XXXXXXXXXXX;;
Republican Presidential Candidates Debate at the University of Miami;;
r;speaker;
r;speaker;HUCKABEE
r;speaker;None
r;speaker;(APPLAUSE)
r;speaker;(LAUGHTER)
r;speaker;ROMNEY
r;speaker;(AUDIENCE BOOING)
r;speaker;MCCAIN
r;speaker;MODERATOR
r;speaker;HUNTER
r;speaker;THOMPSON
r;speaker;GIULIANI
r;speaker;(APPLAUSE) MODERATOR
r;speaker;PAUL
r;speaker;(COMMERCIAL BREAK)
XXXXXXXXXXX;;
Republican Presidential Candidates Debate in Johnston, Iowa;;
"Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Representative Duncan Hunter (CA); Former Ambassador Alan Keyes;  Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); Representative Tom Tancredo (CO); and Former Senator Fred Thompson (TN)";;
r;speaker;PAUL
r;speaker;HUCKABEE
r;speaker;ROMNEY
r;speaker;HUNTER
r;speaker;MCCAIN
r;speaker;MODERATOR
r;speaker;THOMPSON
r;speaker;KEYES
r;speaker;TANCREDO
r;speaker;GIULIANI
r;speaker;WASHBURN
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate in Johnston, Iowa;;
"Senator Joe Biden (DE); Senator Hillary Clinton (NY); Senator Christoper Dodd (CT); Former Senator John Edwards (NC); Senator Barack Obama (IL) and; Governor Bill Richardson (NM)";;
d;speaker;CLINTON
d;speaker;DODD
d;speaker;EDWARDS
d;speaker;MODERATOR
d;speaker;BIDEN
d;speaker;RICHARDSON
d;speaker;WASHBURN
d;speaker;OBAMA
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate in Manchester, New Hampshire;;
"Senator Hillary Clinton (NY); Former Senator John Edwards (NC); Senator Barack Obama (IL) and; Governor Bill Richardson (NM)";;
d;speaker;SEN. EDWARDS
d;speaker;GOV. RICHARDSON
d;speaker;MS. STARK
d;speaker;MR. SPRADLING
d;speaker;SEN. CLINTON
d;speaker;SEN. OBAMA
d;speaker;BRIAN ROSS, ABC CHIEF INVESTIGATIVE CORRESPONDENT
d;speaker;TERRY MCCARTHY, ABC BAGHDAD CORRESPONDENT
d;speaker;MR. GIBSON
XXXXXXXXXXX;;
Republican Presidential Candidates Debate in Manchester, New Hampshire;;
"Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Fred Thompson (TN)";;
r;speaker;MR. KARL
r;speaker;SEN. MCCAIN
r;speaker;MAYOR GIULIANI
r;speaker;SEN THOMPSON
r;speaker;MR. SPRADLING
r;speaker;DR. JOHNSON
r;speaker;REP. PAUL
r;speaker;GOV. HUCKABEE
r;speaker;GOV. GEORGE W. BUSH, R-TX
r;speaker;DIANE SAWYER
r;speaker;GOV. ROMNEY
r;speaker;MR. GIBSON
XXXXXXXXXXX;;
Republican Presidential Candidates Forum in Milford, New Hampshire;;
"Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Former Governor Mitt Romney (MA); and Former Senator Fred Thompson (TN)";;
r;speaker;NARRATOR
r;speaker;WALLACE
r;speaker;ANNOUNCER
r;speaker;ROMNEY
r;speaker;HOST
r;speaker;MCCAIN
r;speaker;HUCKABEE
r;speaker;THOMPSON
r;speaker;GIULIANI
XXXXXXXXXXX;;
Republican Presidential Candidates Debate in Myrtle Beach, South Carolina;;
"Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Fred Thompson (TN)";;
r;speaker;WALLACE
r;speaker;ROMNEY
r;speaker;MCCAIN
r;speaker;HUCKABEE
r;speaker;CAMERON
r;speaker;THOMPSON
r;speaker;GIULIANI
r;speaker;PAUL
r;speaker;GOLER
r;speaker;HUME
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate in Las Vegas, Nevada;;
"Senator Hillary Clinton (NY); Former Senator John Edwards (NC); and  Senator Barack Obama (IL)";;
d;speaker;CLINTON
d;speaker;EDWARDS
d;speaker;AUDIENCE MEMBER
d;speaker;MORALES
d;speaker;RUSSERT
d;speaker;WILLIAMS
d;speaker;OBAMA
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate in Myrtle Beach, South Carolina;;
"Senator Hillary Clinton (NY); Former Senator John Edwards (NC); and  Senator Barack Obama (IL)";;
d;speaker;EDWARDS
d;speaker;CLINTON
d;speaker;MALVEAUX
d;speaker;JOHNS
d;speaker;BLITZER
d;speaker;OBAMA
XXXXXXXXXXX;;
Republican Presidential Candidates Debate in Boca Raton, Florida;;
"Former Mayor Rudy Giuliani (New York City); Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); and  Former Governor Mitt Romney (MA)";;
r;speaker;MR. TASH
r;speaker;MR. RUSSERT
r;speaker;ROMNEY
r;speaker;MCCAIN
r;speaker;HUCKABEE
r;speaker;MR. WILLIAMS
r;speaker;GIULIANI
r;speaker;PAUL
XXXXXXXXXXX;;
Republican Presidential Candidates Debate in Simi Valley, California;;
"Former Governor Mike Huckabee (AK); Senator John McCain (AZ); Representative Ron Paul (TX); and  Former Governor Mitt Romney (MA)";;
r;speaker;VANDEHEI
r;speaker;COOPER
r;speaker;ROMNEY
r;speaker;SEN. MR
r;speaker;MCCAIN
r;speaker;HUCKABEE
r;speaker;HOOK
r;speaker;AUDIENCE MEMBERS
r;speaker;PAUL
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate in Los Angeles, California;;
"Senator Hillary Clinton (NY); and Senator Barack Obama (IL)";;
d;speaker;CLINTON
d;speaker;BLITZER
d;speaker;SEN. OBAMA
d;speaker;MCMANUS
d;speaker;CUMMINGS
d;speaker;OBAMA
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate at the University of Texas in Austin;;
"Senator Hillary Clinton (NY); and Senator Barack Obama (IL)";;
d;speaker;MR. RAMOS
d;speaker;SEN. CLINTON
d;speaker;SEN. OBAMA
d;speaker;MS. BROWN
d;speaker;MR. KING
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate at Cleveland State University;;
"Senator Hillary Clinton (NY); and Senator Barack Obama (IL)";;
d;speaker;CLINTON
d;speaker;OBAMA
d;speaker;WILLIAMS
d;speaker;RUSSERT
XXXXXXXXXXX;;
Democratic Presidential Candidates Debate in Philadelphia;;
"Senator Hillary Clinton (NY); and Senator Barack Obama (IL)";;
d;speaker;SENATOR CLINTON
d;speaker;SENATOR OBAMA
d;speaker;Q
d;speaker;AUDIENCE MEMBER
d;speaker;STEPHANOPOULOS
d;speaker;GIBSON
XXXXXXXXXXX;;
Presidential Debate at the University of Mississippi in Oxford;;
t;speaker;LEHRER
t;speaker;None
r;speaker;MCCAIN
d;speaker;OBAMA
XXXXXXXXXXX;;
Vice-Presidential Debate at Washington University in St. Louis;;
d;speaker;BIDEN
t;speaker;None
t;speaker;IFILL
r;speaker;PALIN
XXXXXXXXXXX;;
Presidential Debate at Belmont University in Nashville, Tennessee;;
t;speaker;QUESTION
t;speaker;None
r;speaker;MCCAIN
t;speaker;BROKAW
d;speaker;OBAMA
XXXXXXXXXXX;;
Presidential Debate at Hofstra University in Hempstead, New York;;
t;speaker;None
d;speaker;OBAMA
t;speaker;SCHIEFFER
r;speaker;MCCAIN
XXXXXXXXXXX;;
Republican Candidates Debate at Saint Anselm College in Manchester, New Hampshire;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Former Governor Tim Pawlenty (MN); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;KING
r;speaker;UNKNOWN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;Q
r;speaker;MODERATOR
r;speaker;BACHMANN
r;speaker;JOHN FAHEY, NEW HAMPSHIRE UNION LEADER
r;speaker;CAIN
r;speaker;PAWLENTY
r;speaker;PAUL
r;speaker;JOHN
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Presidential Candidates Debate in Ames, Iowa;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Former Governor Tim Pawlenty (MN); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;(UNKNOWN)
r;speaker;BAIER
r;speaker;WALLACE
r;speaker;QUESTION
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;BACHMANN
r;speaker;YORK
r;speaker;FERRECHIO
r;speaker;CAIN
r;speaker;PAUL
r;speaker;PAWLENTY
r;speaker;GINGRICH
XXXXXXXXXXX;;
Palmetto Freedom Forum in Columbia, South Carolina;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); and Former Governor Mitt Romney (MA)";;
r;speaker;
r;speaker;KING
r;speaker;S. KING
r;speaker;ERICKSON
r;speaker;SENATOR JIM DEMINT (R), SOUTH CAROLINA
r;speaker;GINGRICH
r;speaker;ROMNEY
r;speaker;J. KING
r;speaker;BACHMANN
r;speaker;SPONSOR
r;speaker;DAVID GERGEN, CNN SENIOR POLITICAL ANALYST
r;speaker;UNIDENTIFIED MALE
r;speaker;CAIN
r;speaker;GERGEN
r;speaker;DEMINT
r;speaker;GEORGE
r;speaker;PAUL
r;speaker;SEN. JIM DEMINT (R), SOUTH CAROLINA
XXXXXXXXXXX;;
Republican Candidates Debate in Simi Valley, California;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;(UNKNOWN)
r;speaker;PERRY
r;speaker;ANNOUNCER
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;R. REAGAN
r;speaker;HARRIS
r;speaker;BACHMANN
r;speaker;DIAZ-BALART
r;speaker;N. REAGAN
r;speaker;CAIN
r;speaker;PAUL
r;speaker;WILLIAMS
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Tampa, Florida;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;SAHAR HEKMATI, TEA PARTY EXPRESS
r;speaker;DR. BRIDGET MELSON, PLEASANTON TEA PARTY
r;speaker;PERRY
r;speaker;QUESTION
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;BLITZER
r;speaker;MODERATOR
r;speaker;BACHMANN
r;speaker;CAIN
r;speaker;PAUL
r;speaker;MALE
r;speaker;DIANA NAGY, RECORDING ARTIST
r;speaker;STEVE ROUTSZONG, GREATER GASTON COUNTY TEA PARTY
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Orlando, Florida;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Former Governor Gary Johnson (NM); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;PERRY
r;speaker;BAIER
r;speaker;JOHNSON
r;speaker;WALLACE
r;speaker;QUESTION
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;GOV. RICK SCOTT, R-FLA
r;speaker;BACHMANN
r;speaker;BREAM
r;speaker;KELLY
r;speaker;CAIN
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Hanover, New Hampshire;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;PERRY
r;speaker;ROSE
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;TUMULTY
r;speaker;BACHMANN
r;speaker;GOLDMAN
r;speaker;CAIN
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Las Vegas, Nevada;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;PERRY
r;speaker;COOPER
r;speaker;VICKI O'KEEFE, BOULDER CITY, NEVADA
r;speaker;QUESTION
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;MODERATOR
r;speaker;BACHMANN
r;speaker;CAIN
r;speaker;PAUL
r;speaker;ROBERT ZAVALA, LAS VEGAS RESIDENT
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Rochester, Michigan;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;EPPERSON
r;speaker;BARTIROMO
r;speaker;PERRY
r;speaker;SANTELLI
r;speaker;UNKNOWN
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;LIESMAN
r;speaker;NARRATOR
r;speaker;BACHMANN
r;speaker;CRAMER
r;speaker;CAIN
r;speaker;HARWOOD
r;speaker;PAUL
r;speaker;OBERHELMAN
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Spartanburg, South Carolina;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;Various
r;speaker;PERRY
r;speaker;UNKNOWN
r;speaker;GARRETT
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;Senator Lindsay Graham
r;speaker;PELLEY
r;speaker;Male Voice
r;speaker;BACHMANN
r;speaker;Jim Demint
r;speaker;CAIN
r;speaker;PAUL
r;speaker;HUNTSMAN
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Washington, DC;;
"Representative Michele Bachmann (MN); Herman Cain (GA); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;TRULUCK
r;speaker;ED MEESE, HERITAGE FOUNDATION
r;speaker;ALISON ACOSTA FRASER, FORMER DEPUTY DIRECTOR, OKLAHOMA OFFICE OF STATE FINANCE
r;speaker;PERRY
r;speaker;QUESTION
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;BLITZER
r;speaker;MODERATOR
r;speaker;BACHMANN
r;speaker;ZIMMERMAN
r;speaker;CAIN
r;speaker;PAUL
r;speaker;ALEX BRILL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Des Moines, Iowa;;
"Representative Michele Bachmann (MN); Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;ROMNEY & GINGRICH
r;speaker;PERRY
r;speaker;ANNOUNCER
r;speaker;MALE VOICE #2
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;SAWYER
r;speaker;MALE VOICE
r;speaker;BACHMANN
r;speaker;STEPHANOPOULOS
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Sioux City, Iowa;;
"Representative Michele Bachmann (MN); Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;PERRY
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;STRAWN
r;speaker;MODERATOR
r;speaker;BACHMANN
r;speaker;PROTESTER
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Manchester, New Hampshire;;
"Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;PERRY
r;speaker;ANNOUNCER
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;SAWYER
r;speaker;MCELVEEN
r;speaker;STEPHANOPOULOS
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Concord, New Hampshire;;
"Former Speaker of the House Newt Gingrich (GA); Former Governor Jon Huntsman (UT); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;PERRY
r;speaker;DISTASOS
r;speaker;ANNOUNCER
r;speaker;HUNTSMAN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;MODERATOR
r;speaker;HILLER
r;speaker;UNIDENTIFIED MALE
r;speaker;GREGORY
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Myrtle Beach, South Carolina;;
"Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Governor Rick Perry (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;EBANS
r;speaker;PERRY
r;speaker;BAIER
r;speaker;EVANS
r;speaker;UNKNOWN
r;speaker;QUESTION
r;speaker;ROMNEY
r;speaker;SANTORUM
r;speaker;MODERATOR
r;speaker;SEIB
r;speaker;PAUL
r;speaker;WILLIAMS
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Charleston, South Carolina;;
"Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;KING
r;speaker;QUESTION
r;speaker;MARCOUX
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;MODERATOR
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Tampa, Florida;;
"Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;SMITH
r;speaker;REINHARD
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;MODERATOR
r;speaker;PAUL
r;speaker;WILLIAMS
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Jacksonville, Florida;;
"Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;CUEVAS-NEUNDER
r;speaker;RODRIGUEZ
r;speaker;QUESTION
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;BLITZER
r;speaker;MODERATOR
r;speaker;AUDIENCE MEMBER
r;speaker;UNKNOWN
r;speaker;SUZANNE BASS
r;speaker;PAUL
r;speaker;LOPEZ
r;speaker;GINGRICH
XXXXXXXXXXX;;
Republican Candidates Debate in Mesa, Arizona;;
"Former Speaker of the House Newt Gingrich (GA); Representative Ron Paul (TX); Former Governor Mitt Romney (MA); and Former Senator Rick Santorum (PA)";;
r;speaker;KING
r;speaker;QUESTION
r;speaker;UNKNOWN
r;speaker;SANTORUM
r;speaker;ROMNEY
r;speaker;MODERATOR
r;speaker;UNIDENTIFIED MALE
r;speaker;PAUL
r;speaker;GINGRICH
XXXXXXXXXXX;;
776 - Presidential Debate in Denver, Colorado;;
d;speaker;The President
t;speaker;Jim Lehrer
r;speaker;Mr. Romney
XXXXXXXXXXX;;
Vice Presidential Debate at Centre College in Danville, Kentucky;;
d;speaker;BIDEN
t;speaker;RADDATZ
r;speaker;RYAN
XXXXXXXXXXX;;
809 - Presidential Debate in Hempstead, New York;;
t;speaker;Q
d;speaker;The President
t;speaker;Ms. Crowley
r;speaker;Mr. Romney
XXXXXXXXXXX;;
821 - Presidential Debate in Boca Raton, Florida;;
r;speaker;Gov. Romney
d;speaker;The President
t;speaker;Mr. Schieffer
XXXXXXXXXXX;;
"Republican Candidates ""Undercard"" Debate in Cleveland, Ohio";;
"Carly Fiorina; Former Governor Jim Gilmore (VA); Senator Lindsey Graham (SC); Governor Bobby Jindal (LA); Former Governor George Pataki (NY); Former Governor Rick Perry (TX); Former Senator Rick Santorum (PA);";;
r;speaker;JINDAL
r;speaker;PERRY
r;speaker;UNKNOWN
r;speaker;PATAKI
r;speaker;SANTORUM
r;speaker;HEMMER
r;speaker;FIORINA
r;speaker;GILMORE
r;speaker;MacCALLUM
r;speaker;GRAHAM
XXXXXXXXXXX;;
Republican Candidates Debate in Cleveland, Ohio;;
"Former Governor Jeb Bush (FL); Ben Carson; Governor Chris Christie (NJ); Senator Ted Cruz (TX); Former Governor Mike Huckabee (AR); Governor John Kasich (OH); Senator Rand Paul (KY); Senator Marco Rubio (FL); Donald Trump; Governor Scott Walker (WI);";;
r;speaker;PERRY
r;speaker;UNKNOWN
r;speaker;RUBIO
r;speaker;KASICH
r;speaker;KELLY
r;speaker;[UNKNOWN]
r;speaker;BAIER
r;speaker;QUESTION
r;speaker;MODERATOR
r;speaker;FIORINA
r;speaker;BUSH
r;speaker;WALKER
r;speaker;WALLACE
r;speaker;HUCKABEE
r;speaker;CRUZ
r;speaker;UNIDENTIFIED MALE
r;speaker;PAUL
r;speaker;UNIDENTIFIED FEMALE
r;speaker;TRUMP
r;speaker;CHRISTIE
r;speaker;CARSON
XXXXXXXXXXX;;
"Republican Candidates ""Undercard"" Debate in Simi Valley, California";;
"Senator Lindsey Graham (SC); Governor Bobby Jindal (LA); Former Governor George Pataki (NY); Former Senator Rick Santorum (PA);";;
r;speaker;JINDAL
r;speaker;PATAKI
r;speaker;SANTORUM
r;speaker;UNIDENTIFIED MALE
r;speaker;MALE
r;speaker;GRAHAM
r;speaker;TAPPER
r;speaker;BASH
r;speaker;HEWITT
XXXXXXXXXXX;;
Republican Candidates Debate in Simi Valley, California;;
"Former Governor Jeb Bush (FL); Ben Carson; Governor Chris Christie (NJ); Senator Ted Cruz (TX); Carly Fiorina; Former Governor Mike Huckabee (AR); Governor John Kasich (OH); Senator Rand Paul (KY); Senator Marco Rubio (FL); Donald Trump; Governor Scott Walker (WI);";;
r;speaker;CARSON
r;speaker;BUSH
r;speaker;TRUMP
r;speaker;FIORINA
r;speaker;TAPPER
r;speaker;RUBIO
r;speaker;CHRISTIE
r;speaker;HUCKABEE
r;speaker;WALKER
r;speaker;KASICH
r;speaker;CRUZ
r;speaker;PAUL
r;speaker;MALE
r;speaker;???
r;speaker;BASH
r;speaker;HEWITT
XXXXXXXXXXX;;
Democratic Candidates Debate in Las Vegas, Nevada;;
"Former Governor Lincoln Chafee (RI); Former Secretary of State Hillary Clinton; Former Governor Martin O'Malley (MD); Senator Bernie Sanders (VT); Former Senator Jim Webb (VA);";;
d;speaker;WEBB
d;speaker;SANDERS
d;speaker;COOPER
d;speaker;CHAFEE
d;speaker;WILKINS
d;speaker;BASH
d;speaker;CLINTON
d;speaker;LEMON
d;speaker;LOPEZ
d;speaker;O'MALLEY
XXXXXXXXXXX;;
"Republican Candidates ""Undercard"" Debate in Boulder, Colorado";;
"Senator Lindsey Graham (SC); Governor Bobby Jindal (LA); Former Governor George Pataki (NY); Former Senator Rick Santorum (PA);";;
r;speaker;JINDAL
r;speaker;EPPERSON
r;speaker;CRAMER
r;speaker;SANTELLI
r;speaker;UNIDENTIFIED FEMALE
r;speaker;PATAKI
r;speaker;SANTORUM
r;speaker;QUINTANILLA
r;speaker;UNIDENTIFIED MALE
r;speaker;QUICK
r;speaker;HARWOOD
r;speaker;GRAHAM
XXXXXXXXXXX;;
Republican Candidates Debate in Boulder, Colorado;;
"Former Governor Jeb Bush (FL); Ben Carson; Governor Chris Christie (NJ); Senator Ted Cruz (TX); Carly Fiorina; Former Governor Mike Huckabee (AR); Governor John Kasich (OH); Senator Rand Paul (KY); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;EPPERSON
r;speaker;CARSON
r;speaker;CRAMER
r;speaker;SANTELLI
r;speaker;TRUMP
r;speaker;FIORINA
r;speaker;QUICK
r;speaker;BUSH
r;speaker;RUBIO
r;speaker;CHRISTIE
r;speaker;HUCKABEE
r;speaker;QUINTANILLA
r;speaker;KASICH
r;speaker;CRUZ
r;speaker;HARWOOD
r;speaker;PAUL
XXXXXXXXXXX;;
"Republican Candidates ""Undercard"" Debate in Milwaukee, Wisconsin";;
"Governor Chris Christie (NJ); Former Governor Mike Huckabee (AR); Governor Bobby Jindal (LA); Former Senator Rick Santorum (PA);";;
r;speaker;JINDAL
r;speaker;UNIDENTIFIED
r;speaker;SANTORUM
r;speaker;SMITH
r;speaker;CHRISTIE
r;speaker;HUCKABEE
r;speaker;SEIB
r;speaker;REGAN
XXXXXXXXXXX;;
Republican Candidates Debate in Milwaukee, Wisconsin;;
"Former Governor Jeb Bush (FL); Ben Carson; Senator Ted Cruz (TX); Carly Fiorina; Governor John Kasich (OH); Senator Rand Paul (KY); Senator Marco Rubio (FL); Donald Trump;";;
r;speaker;BARTIROMO
r;speaker;BUSH
r;speaker;TRUMP
r;speaker;UNKNOWN
r;speaker;BAKER
r;speaker;CAVUTO
r;speaker;RUBIO
r;speaker;CARSON
r;speaker;FIORINA
r;speaker;KASICH
r;speaker;CRUZ
r;speaker;PAUL
XXXXXXXXXXX;;
Democratic Candidates Debate in Des Moines, Iowa;;
"Former Secretary of State Hillary Clinton; Former Governor Martin O'Malley (MD); Senator Bernie Sanders (VT);";;
d;speaker;SANDERS
d;speaker;CLINTON
d;speaker;CORDES
d;speaker;OBRADOVICH
d;speaker;COONEY
d;speaker;O'MALLEY
d;speaker;DICKERSON
XXXXXXXXXXX;;
"Republican Candidates ""Undercard"" Debate in Las Vegas, Nevada";;
"Senator Lindsey Graham (SC); Former Governor Mike Huckabee (AR); Former Governor George Pataki (NY); Former Senator Rick Santorum (PA);";;
r;speaker;PATAKI
